id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
1484,L52896,L,302.3,312.0,90.0,1354.0,52.2,165.0,Não,FALSE,FALSE,0,FALSE,não
1485,L52645,L,302.9,312.4,90.0,1424.0,49.5,155.0,não,FALSE,FALSE,N,FALSE,Não
1486,M15329,M,297.3,308.8,90.0,1586.0,,-202.0,não,FALSE,FALSE,Não,FALSE,Não
1487,L49809,L,,309.7,90.0,1586.0,37.8,,não,FALSE,FALSE,Não,FALSE,Não
1488,L53693,L,301.1,310.0,90.0,-161.0,38.0,17.0,não,FALSE,FALSE,Não,FALSE,Não
1489,H36881,H,300.3,311.6,90.0,1463.0,41.6,102.0,Não,FALSE,FALSE,Não,FALSE,Não
1490,L51125,L,302.2,311.3,90.0,1570.0,36.1,0.0,Não,FALSE,FALSE,Não,FALSE,não
1491,M21064,M,300.9,-38.0,90.0,1519.0,34.9,73.0,Não,N,FALSE,não,FALSE,Não
1492,L51442,L,302.6,311.0,90.0,2001.0,20.7,137.0,não,FALSE,FALSE,não,FALSE,não
1493,M16718,M,297.8,307.4,90.0,-161.0,36.1,,Não,FALSE,FALSE,Não,FALSE,Não
1494,L56712,L,299.2,310.5,90.0,1384.0,48.7,93.0,não,FALSE,FALSE,Não,FALSE,Não
1495,L48045,L,295.9,306.6,90.0,1414.0,50.2,51.0,não,FALSE,FALSE,não,FALSE,Não
1496,L53570,L,-36.0,309.8,90.0,-161.0,55.0,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
1497,M22072,M,299.8,309.7,90.0,1705.0,28.5,103.0,não,N,FALSE,Não,FALSE,não
1498,L52101,L,303.4,312.3,90.0,-161.0,54.8,54.0,Não,FALSE,FALSE,não,FALSE,Não
1499,L55281,L,300.3,311.8,90.0,1567.0,37.7,180.0,não,FALSE,nao,Não,FALSE,Não
1500,H34206,H,303.7,312.7,90.0,1564.0,40.2,150.0,não,FALSE,FALSE,Não,FALSE,não
1501,M23714,M,297.7,309.0,90.0,1433.0,41.8,16.0,não,FALSE,FALSE,não,FALSE,Não
1502,L53430,L,300.8,310.2,90.0,1520.0,37.7,193.0,Não,FALSE,FALSE,Não,FALSE,não
1503,M20796,M,-36.0,310.4,90.0,1548.0,37.3,65.0,Não,FALSE,0,Não,FALSE,Não
1504,M15285,M,297.3,-38.0,90.0,1665.0,28.9,17.0,Não,FALSE,FALSE,Não,FALSE,não
1505,L47368,L,298.3,308.5,90.0,1606.0,33.6,67.0,Não,FALSE,FALSE,Não,FALSE,Não
1506,L52809,L,302.7,312.2,90.0,1405.0,51.4,157.0,Não,FALSE,FALSE,não,FALSE,não
1507,M19219,M,302.1,310.0,90.0,1531.0,38.0,161.0,Não,FALSE,FALSE,Não,FALSE,Não
1508,M15088,M,298.3,308.5,90.0,1629.0,37.1,170.0,Não,FALSE,FALSE,Não,FALSE,Não
1509,M22617,M,300.3,311.7,90.0,-161.0,28.3,193.0,não,FALSE,FALSE,Não,FALSE,Não
1510,L54857,L,300.6,311.7,90.0,-161.0,52.6,208.0,Não,FALSE,FALSE,Não,FALSE,não
1511,L49921,L,299.6,309.0,90.0,1378.0,51.9,162.0,Não,FALSE,FALSE,Não,FALSE,não
1512,L48221,L,296.6,-38.0,90.0,1809.0,25.1,86.0,Não,FALSE,FALSE,Não,FALSE,não
1513,L51255,L,-36.0,310.6,90.0,1583.0,38.9,94.0,Não,FALSE,FALSE,0,FALSE,não
1514,L56320,L,297.5,308.5,90.0,1373.0,39.9,110.0,não,FALSE,FALSE,não,FALSE,não
1515,M20978,M,300.9,311.1,90.0,1325.0,61.4,88.0,não,FALSE,FALSE,Não,FALSE,Não
1516,L54082,L,-36.0,311.6,90.0,,40.6,154.0,Não,FALSE,FALSE,Não,FALSE,Não
1517,H29885,H,297.3,,90.0,1419.0,42.4,139.0,Não,FALSE,FALSE,Não,FALSE,não
1518,L50101,L,300.8,-38.0,90.0,1657.0,31.1,151.0,não,FALSE,FALSE,não,FALSE,Não
1519,L49085,L,297.9,-38.0,90.0,1687.0,29.1,176.0,não,FALSE,FALSE,não,FALSE,Não
1520,M23736,M,,309.3,90.0,1752.0,,-202.0,Não,FALSE,FALSE,Não,FALSE,não
1521,L47981,L,296.9,307.8,90.0,1285.0,52.1,100.0,Não,FALSE,FALSE,Não,FALSE,Não
1522,L48667,L,298.2,309.1,90.0,1429.0,48.5,-202.0,Não,FALSE,nao,não,FALSE,Não
1523,L55621,L,298.6,309.9,90.0,1630.0,30.6,2.0,Não,FALSE,FALSE,Não,FALSE,Não
1524,L47407,L,298.3,308.5,90.0,1539.0,36.1,168.0,Não,FALSE,FALSE,não,FALSE,não
1525,L55070,L,300.8,312.4,90.0,1767.0,25.6,105.0,Não,FALSE,FALSE,Não,FALSE,Não
1526,M15988,M,296.8,307.9,90.0,1843.0,25.2,116.0,não,FALSE,FALSE,não,FALSE,Não
1527,M19930,M,304.2,313.1,90.0,1608.0,31.1,-202.0,não,FALSE,FALSE,não,FALSE,Não
1528,M24026,M,297.6,308.6,90.0,1390.0,53.4,-202.0,Não,FALSE,FALSE,não,FALSE,Não
1529,H31622,H,299.8,309.2,90.0,1435.0,42.6,111.0,Não,FALSE,FALSE,Não,FALSE,Não
1530,L55173,L,-36.0,312.3,90.0,1595.0,31.9,134.0,Não,FALSE,FALSE,Não,FALSE,Não
1531,L57022,L,298.4,309.3,90.0,1395.0,47.6,24.0,não,FALSE,FALSE,Não,FALSE,Não
1532,H35973,H,301.5,310.6,90.0,1512.0,39.0,143.0,Não,FALSE,FALSE,não,FALSE,não
1533,M24781,M,298.5,308.7,90.0,1347.0,48.5,33.0,não,FALSE,FALSE,não,FALSE,Não
1534,M18013,M,300.5,309.9,90.0,1483.0,49.3,124.0,Não,FALSE,FALSE,não,FALSE,Não
1535,L51621,L,302.5,310.2,90.0,,50.6,148.0,sim,FALSE,y,não,FALSE,Não
1536,L54685,L,-36.0,311.9,90.0,1546.0,39.4,,N,FALSE,FALSE,Não,FALSE,Não
1537,L56137,L,297.4,308.1,90.0,1348.0,53.7,68.0,Não,FALSE,FALSE,não,FALSE,Não
1538,L53395,L,301.1,310.8,90.0,1521.0,41.0,-202.0,não,FALSE,FALSE,não,FALSE,Não
1539,L56778,L,299.0,-38.0,90.0,1490.0,41.1,54.0,Não,FALSE,FALSE,Não,FALSE,não
1540,L49324,L,299.4,308.9,90.0,1451.0,40.5,168.0,Não,FALSE,FALSE,não,FALSE,Não
1541,L54591,L,300.0,-38.0,90.0,1425.0,47.8,179.0,não,FALSE,FALSE,Não,FALSE,não
1542,M23789,M,297.4,308.4,90.0,1620.0,35.8,-202.0,não,N,FALSE,Não,FALSE,Não
1543,M17234,M,299.2,308.4,90.0,1538.0,38.0,-202.0,não,FALSE,FALSE,Não,FALSE,Não
1544,L49757,L,299.5,309.4,90.0,1563.0,41.5,183.0,Não,FALSE,FALSE,não,FALSE,Não
1545,L48812,L,297.9,307.9,90.0,1426.0,43.6,89.0,Não,FALSE,FALSE,Não,FALSE,Não
1546,L52012,L,303.5,312.0,90.0,1436.0,45.1,32.0,Não,FALSE,FALSE,Não,FALSE,não
1547,L49478,L,299.3,308.6,90.0,1482.0,37.6,132.0,Não,FALSE,FALSE,não,FALSE,não
1548,L52213,L,304.0,313.1,90.0,1564.0,50.9,119.0,não,FALSE,FALSE,Não,FALSE,Não
1549,M15016,M,298.4,308.1,90.0,-161.0,46.0,203.0,Não,FALSE,FALSE,Não,FALSE,não
1550,L55226,L,300.6,311.8,90.0,,41.4,39.0,Não,FALSE,FALSE,Não,FALSE,Não
1551,L53886,L,301.4,310.6,90.0,1381.0,46.1,70.0,Não,FALSE,FALSE,não,FALSE,Não
1552,L50529,L,301.4,310.7,90.0,1673.0,27.8,181.0,Não,FALSE,FALSE,Não,FALSE,não
1553,M17739,M,-36.0,309.4,90.0,1367.0,63.2,45.0,sim,FALSE,FALSE,Sim,FALSE,não
1554,L50593,L,301.3,310.3,90.0,,36.3,129.0,não,FALSE,FALSE,Não,FALSE,não
1555,M22628,M,-36.0,311.4,90.0,1960.0,,-202.0,Não,FALSE,FALSE,não,FALSE,Não
1556,L51369,L,302.4,310.9,90.0,1560.0,31.8,172.0,não,FALSE,FALSE,Não,FALSE,Não
1557,L56790,L,299.0,310.1,90.0,-161.0,41.3,85.0,Não,FALSE,FALSE,não,FALSE,Não
1558,H39148,H,298.9,310.1,90.0,1458.0,44.3,156.0,não,FALSE,FALSE,Não,FALSE,não
1559,M22111,M,300.2,310.3,90.0,1448.0,40.1,209.0,não,FALSE,FALSE,N,FALSE,Não
1560,L54793,L,300.5,311.3,90.0,1475.0,46.3,49.0,não,N,FALSE,Não,FALSE,Não
1561,L54099,L,301.0,311.5,90.0,1444.0,39.8,197.0,Não,FALSE,FALSE,Não,FALSE,não
1562,M24541,M,299.1,310.1,90.0,1412.0,44.4,24.0,não,FALSE,0,Não,FALSE,Não
1563,L56851,L,299.0,310.2,90.0,1412.0,44.1,246.0,Não,FALSE,FALSE,Não,FALSE,Não
1564,L51974,L,303.6,312.6,90.0,1699.0,27.9,160.0,0,FALSE,FALSE,Não,FALSE,não
1565,L52834,L,302.3,311.6,90.0,-161.0,34.3,0.0,Não,FALSE,FALSE,Não,FALSE,não
1566,M17355,M,299.1,308.8,90.0,1491.0,41.0,209.0,não,FALSE,FALSE,Não,FALSE,Não
1567,L54484,L,300.1,310.5,90.0,1394.0,44.3,121.0,não,FALSE,FALSE,0,FALSE,Não
1568,M17232,M,299.3,308.5,90.0,1404.0,49.4,93.0,Não,FALSE,FALSE,Não,FALSE,Não
1569,M18951,M,302.0,310.4,90.0,,32.9,135.0,Não,FALSE,FALSE,N,FALSE,não
1570,M24331,M,298.6,309.4,90.0,-161.0,27.5,,Não,FALSE,FALSE,não,FALSE,não
1571,H32875,H,301.6,310.4,90.0,-161.0,49.5,30.0,Não,FALSE,FALSE,Não,FALSE,Não
1572,H36420,H,300.6,310.6,90.0,-161.0,,-202.0,Não,FALSE,FALSE,não,FALSE,Não
1573,L52571,L,302.7,312.2,90.0,1572.0,34.4,228.0,não,FALSE,FALSE,não,FALSE,não
1574,M22032,M,300.1,310.1,90.0,,46.6,10.0,Não,FALSE,FALSE,Não,FALSE,não
1575,H35110,H,-36.0,311.9,90.0,1595.0,34.6,112.0,Não,FALSE,0,Não,FALSE,não
1576,M20524,M,302.2,311.4,90.0,1539.0,35.1,24.0,não,FALSE,FALSE,Não,FALSE,não
1577,M19363,M,302.5,-38.0,90.0,1751.0,30.5,90.0,Não,N,FALSE,não,FALSE,Não
1578,L49730,L,299.4,309.3,90.0,1366.0,48.4,116.0,Não,FALSE,FALSE,Não,FALSE,não
1579,L51895,L,303.4,311.7,90.0,1476.0,42.3,180.0,N,FALSE,FALSE,Não,FALSE,não
1580,L48027,L,296.4,307.4,90.0,2833.0,5.6,213.0,sim,FALSE,FALSE,Sim,FALSE,não
1581,L50524,L,301.4,-38.0,90.0,1706.0,27.9,170.0,não,0,FALSE,Não,FALSE,Não
1582,L48118,L,295.6,306.2,90.0,-161.0,25.8,29.0,Não,FALSE,FALSE,Não,FALSE,Não
1583,L52005,L,303.3,-38.0,90.0,1692.0,30.6,18.0,não,FALSE,FALSE,não,FALSE,Não
1584,L56873,L,298.9,310.0,90.0,1693.0,28.8,56.0,Não,FALSE,FALSE,Não,FALSE,não
1585,L56043,L,298.0,309.2,90.0,1731.0,,-202.0,Não,FALSE,FALSE,não,FALSE,0
1586,L55790,L,297.4,308.3,90.0,1561.0,38.3,0.0,Não,FALSE,FALSE,N,FALSE,não
1587,L52534,L,303.4,312.6,90.0,1462.0,37.5,-202.0,não,FALSE,FALSE,não,FALSE,não
1588,L52657,L,-36.0,312.1,90.0,1763.0,26.5,184.0,Não,FALSE,FALSE,Não,FALSE,0
1589,L56903,L,298.8,309.8,90.0,1599.0,33.6,131.0,Não,FALSE,FALSE,Não,FALSE,Não
1590,L47936,L,-36.0,308.0,90.0,-161.0,40.4,227.0,Não,FALSE,0,Não,FALSE,não
1591,M19610,M,303.2,311.2,90.0,1688.0,31.9,,Não,FALSE,FALSE,não,FALSE,Não
1592,L49824,L,299.8,309.4,90.0,1510.0,42.5,146.0,Não,FALSE,FALSE,não,FALSE,Não
1593,L51342,L,302.0,310.4,90.0,1591.0,29.8,105.0,Não,FALSE,FALSE,não,FALSE,Não
1594,M23508,M,-36.0,308.4,90.0,1478.0,46.2,95.0,Não,FALSE,FALSE,não,FALSE,não
1595,L50345,L,300.4,-38.0,90.0,1536.0,34.5,154.0,Não,N,FALSE,Não,FALSE,não
1596,L53677,L,300.8,309.9,90.0,1312.0,65.3,192.0,Sim,FALSE,FALSE,Não,TRUE,não
1597,L53167,L,300.7,310.8,90.0,1608.0,39.5,202.0,não,FALSE,FALSE,Não,FALSE,Não
1598,L51053,L,302.6,311.8,90.0,1638.0,35.1,17.0,Não,N,FALSE,não,FALSE,Não
1599,M22611,M,-36.0,-38.0,90.0,,42.6,176.0,Não,FALSE,FALSE,Não,FALSE,Não
1600,M21383,M,301.1,310.2,90.0,1850.0,27.7,44.0,Não,FALSE,FALSE,não,FALSE,Não
1601,H32832,H,301.6,310.6,90.0,1555.0,40.4,139.0,não,FALSE,FALSE,não,FALSE,Não
1602,L57084,L,298.6,309.1,90.0,1537.0,35.7,198.0,não,FALSE,FALSE,Não,FALSE,Não
1603,L49241,L,299.7,,90.0,1359.0,50.7,161.0,não,FALSE,FALSE,N,FALSE,não
1604,L47729,L,297.4,309.2,90.0,1437.0,40.4,117.0,Não,FALSE,FALSE,Não,FALSE,Não
1605,L51633,L,302.4,310.2,90.0,1400.0,53.7,175.0,não,FALSE,FALSE,Não,FALSE,não
1606,M17672,M,300.0,309.3,90.0,1413.0,40.7,117.0,Não,FALSE,FALSE,Não,FALSE,Não
1607,H38191,H,297.5,-38.0,90.0,1481.0,38.8,14.0,Não,FALSE,FALSE,não,FALSE,Não
1608,L56175,L,297.2,308.0,90.0,1474.0,43.7,162.0,Não,FALSE,FALSE,Não,FALSE,Não
1609,L49729,L,299.4,309.2,90.0,1489.0,42.3,114.0,0,FALSE,FALSE,0,FALSE,Não
1610,L53249,L,300.9,310.9,90.0,1601.0,34.0,181.0,não,FALSE,FALSE,Não,FALSE,Não
1611,M18029,M,300.4,309.6,90.0,1675.0,35.5,164.0,não,FALSE,nao,Não,FALSE,Não
1612,H36468,H,300.7,310.5,90.0,1476.0,43.1,134.0,Não,FALSE,FALSE,não,FALSE,não
1613,L52008,L,303.5,311.9,90.0,1515.0,39.2,24.0,Não,FALSE,FALSE,Não,FALSE,Não
1614,L56750,L,299.7,310.9,90.0,1384.0,48.2,188.0,não,FALSE,FALSE,Não,FALSE,Não
1615,M16119,M,297.5,308.9,90.0,1280.0,48.5,19.0,Não,FALSE,FALSE,não,FALSE,Não
1616,L55892,L,-36.0,308.6,90.0,1652.0,32.1,52.0,Não,FALSE,FALSE,não,FALSE,Não
1617,M18521,M,302.3,311.7,90.0,1639.0,36.6,121.0,não,FALSE,FALSE,Não,FALSE,Não
1618,L55102,L,300.7,311.9,90.0,1462.0,39.7,181.0,Não,FALSE,FALSE,Não,FALSE,Não
1619,L48204,L,296.2,307.3,90.0,1711.0,29.9,42.0,Não,FALSE,FALSE,não,FALSE,Não
1620,M19825,M,303.8,312.7,90.0,1364.0,49.3,167.0,não,FALSE,FALSE,não,FALSE,Não
1621,L47932,L,296.9,308.1,90.0,1422.0,48.7,215.0,Não,FALSE,FALSE,Não,FALSE,Não
1622,M18802,M,302.2,311.4,90.0,1398.0,47.2,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
1623,L50890,L,302.2,311.5,90.0,1489.0,38.3,35.0,não,FALSE,FALSE,Não,FALSE,não
1624,L57140,L,298.2,307.8,90.0,1575.0,35.0,137.0,Não,FALSE,FALSE,não,FALSE,Não
1625,L49131,L,298.0,307.8,90.0,1839.0,22.7,79.0,Não,FALSE,FALSE,não,FALSE,Não
1626,M21174,M,301.0,310.4,90.0,1793.0,25.0,-202.0,Não,FALSE,FALSE,Não,FALSE,não
1627,M15211,M,297.6,308.4,90.0,1611.0,31.0,48.0,Não,FALSE,FALSE,Não,FALSE,Não
1628,L48691,L,298.1,308.7,90.0,1642.0,30.3,3.0,não,FALSE,FALSE,Não,FALSE,Não
1629,L52009,L,303.4,311.9,90.0,1491.0,38.2,26.0,não,FALSE,FALSE,não,FALSE,não
1630,L56796,L,298.9,310.1,90.0,1580.0,37.3,100.0,Não,FALSE,FALSE,Não,FALSE,Não
1631,H33160,H,-36.0,311.3,90.0,1393.0,47.5,130.0,Não,FALSE,FALSE,não,FALSE,0
1632,L52979,L,301.5,310.8,90.0,-161.0,34.5,162.0,Não,FALSE,0,Não,FALSE,Não
1633,L47881,L,297.7,308.8,90.0,1515.0,40.1,82.0,Não,FALSE,FALSE,Não,FALSE,Não
1634,L50873,L,302.1,-38.0,90.0,1521.0,31.5,202.0,Não,FALSE,FALSE,Não,FALSE,Não
1635,H34028,H,303.0,311.2,90.0,1503.0,37.0,152.0,Não,FALSE,FALSE,não,FALSE,Não
1636,M22073,M,299.8,309.8,90.0,1427.0,45.2,106.0,não,FALSE,FALSE,Não,FALSE,não
1637,M15421,M,297.5,309.4,90.0,1678.0,34.4,148.0,Não,FALSE,FALSE,0,FALSE,Não
1638,L49498,L,299.2,-38.0,90.0,1405.0,51.4,183.0,não,FALSE,FALSE,não,FALSE,Não
1639,M17958,M,299.9,309.2,90.0,1389.0,51.2,-202.0,Não,FALSE,FALSE,não,FALSE,não
1640,H34252,H,-36.0,311.8,90.0,1649.0,29.4,49.0,não,N,FALSE,não,FALSE,Não
1641,L50330,L,300.4,-38.0,90.0,1513.0,32.9,117.0,Não,FALSE,FALSE,Não,FALSE,Não
1642,M20468,M,303.1,312.3,90.0,-161.0,31.6,101.0,não,FALSE,FALSE,Não,FALSE,Não
1643,L51479,L,301.7,310.1,90.0,1402.0,50.1,3.0,não,FALSE,FALSE,Não,FALSE,Não
1644,M19478,M,303.0,311.3,90.0,1335.0,53.6,-202.0,sim,FALSE,TRUE,Não,FALSE,Não
1645,L51254,L,302.0,-38.0,90.0,1453.0,42.7,92.0,Não,FALSE,FALSE,Não,FALSE,Não
1646,L51174,L,302.3,311.4,90.0,1434.0,40.3,133.0,Não,FALSE,FALSE,não,FALSE,não
1647,H35787,H,300.0,309.5,90.0,1735.0,28.9,82.0,não,FALSE,FALSE,Não,FALSE,Não
1648,M21027,M,300.9,310.7,90.0,1362.0,51.6,-202.0,não,FALSE,FALSE,Não,FALSE,não
1649,M15907,M,296.6,307.7,90.0,1474.0,52.6,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
1650,L50119,L,300.9,309.7,90.0,1431.0,41.4,199.0,Não,FALSE,FALSE,não,FALSE,Não
1651,L48988,L,298.1,307.7,90.0,2567.0,12.8,125.0,Sim,FALSE,FALSE,Sim,FALSE,não
1652,M18026,M,300.4,,90.0,-161.0,37.7,156.0,Não,FALSE,FALSE,não,FALSE,não
1653,L47594,L,297.4,308.4,90.0,1588.0,32.5,207.0,não,FALSE,FALSE,N,FALSE,Não
1654,L48520,L,298.6,310.2,90.0,1569.0,36.3,10.0,não,FALSE,FALSE,Não,FALSE,não
1655,L56551,L,297.7,308.4,90.0,1289.0,51.3,82.0,Não,FALSE,FALSE,Não,FALSE,Não
1656,L54920,L,300.5,312.0,90.0,1453.0,45.1,151.0,não,FALSE,FALSE,não,FALSE,não
1657,L52240,L,304.0,312.8,90.0,1542.0,42.7,198.0,0,FALSE,FALSE,Não,FALSE,Não
1658,L51813,L,303.0,311.2,90.0,1382.0,50.5,203.0,Não,FALSE,FALSE,não,FALSE,Não
1659,L51789,L,303.0,311.2,90.0,1456.0,44.0,142.0,Não,FALSE,FALSE,não,FALSE,Não
1660,H36780,H,-36.0,310.1,90.0,1531.0,36.8,62.0,não,FALSE,FALSE,não,FALSE,Não
1661,L48649,L,298.6,309.8,90.0,1497.0,41.6,118.0,não,FALSE,FALSE,Não,FALSE,Não
1662,L48890,L,,307.8,90.0,1530.0,35.9,68.0,não,FALSE,FALSE,0,FALSE,Não
1663,L53450,L,300.9,-38.0,90.0,2021.0,18.8,30.0,Não,FALSE,FALSE,não,FALSE,não
1664,L55912,L,297.2,308.6,90.0,1864.0,23.6,103.0,Não,FALSE,FALSE,não,FALSE,não
1665,L49451,L,299.2,308.5,90.0,1821.0,26.1,69.0,Não,FALSE,FALSE,Não,FALSE,Não
1666,L48763,L,298.2,308.4,90.0,,61.0,189.0,Sim,FALSE,FALSE,Não,TRUE,não
1667,M16272,M,298.8,309.9,90.0,1415.0,53.2,194.0,não,FALSE,FALSE,não,FALSE,Não
1668,M18971,M,-36.0,310.6,90.0,1563.0,41.0,184.0,Não,FALSE,FALSE,0,FALSE,não
1669,L54832,L,300.3,311.4,90.0,1346.0,51.1,147.0,Não,FALSE,FALSE,não,FALSE,não
1670,M21553,M,-36.0,311.0,90.0,1756.0,26.7,33.0,Não,FALSE,FALSE,não,FALSE,não
1671,M16582,M,298.2,-38.0,90.0,1952.0,21.6,93.0,Não,FALSE,FALSE,Não,FALSE,Não
1672,M16884,M,298.7,308.6,90.0,1722.0,24.7,64.0,Não,FALSE,FALSE,Não,FALSE,Não
1673,L49392,L,299.7,309.1,90.0,-161.0,40.0,123.0,Não,FALSE,FALSE,não,FALSE,Não
1674,M16367,M,298.0,308.6,90.0,1376.0,55.7,214.0,não,FALSE,FALSE,Não,FALSE,não
1675,M17482,M,299.6,-38.0,90.0,1642.0,30.3,80.0,Não,FALSE,FALSE,Não,FALSE,Não
1676,L52470,L,303.9,313.3,90.0,1526.0,40.7,164.0,Não,FALSE,FALSE,Não,FALSE,Não
1677,M23988,M,297.5,308.6,90.0,-161.0,45.9,78.0,Não,FALSE,FALSE,não,FALSE,não
1678,L48501,L,298.9,-38.0,90.0,1362.0,53.0,185.0,Não,FALSE,FALSE,Não,FALSE,não
1679,M15702,M,296.6,307.5,90.0,1566.0,35.0,201.0,Não,FALSE,FALSE,Não,FALSE,Não
1680,L48326,L,297.0,307.9,90.0,1529.0,42.2,157.0,Não,FALSE,FALSE,Não,FALSE,Não
1681,M18484,M,-36.0,311.4,90.0,-161.0,35.9,30.0,Não,FALSE,FALSE,não,FALSE,não
1682,L51460,L,-36.0,310.1,90.0,1753.0,28.9,176.0,N,FALSE,FALSE,Não,FALSE,não
1683,L56190,L,297.2,307.9,90.0,1441.0,40.0,195.0,não,FALSE,FALSE,Não,FALSE,Não
1684,M23846,M,297.1,307.8,90.0,1443.0,43.9,137.0,Não,FALSE,FALSE,Não,FALSE,Não
1685,M19541,M,303.6,-38.0,90.0,1659.0,34.7,94.0,Não,FALSE,FALSE,Não,FALSE,não
1686,L47643,L,297.4,308.7,90.0,2874.0,4.2,118.0,sim,FALSE,FALSE,sim,FALSE,Não
1687,M16614,M,298.0,307.4,90.0,-161.0,46.5,182.0,não,FALSE,FALSE,Não,FALSE,Não
1688,L51116,L,302.5,311.5,90.0,1985.0,18.8,190.0,Não,FALSE,FALSE,não,FALSE,não
1689,L55113,L,300.8,311.8,90.0,1928.0,21.8,209.0,Não,FALSE,FALSE,não,FALSE,Não
1690,M24320,M,298.4,309.2,90.0,1399.0,45.2,125.0,Não,FALSE,FALSE,não,FALSE,Não
1691,H33815,H,302.2,310.0,90.0,1468.0,43.6,38.0,Não,FALSE,FALSE,não,FALSE,não
1692,L51880,L,303.5,311.7,90.0,1620.0,31.0,141.0,não,FALSE,FALSE,Não,FALSE,não
1693,M23851,M,297.3,308.0,90.0,,29.4,148.0,Não,FALSE,FALSE,não,FALSE,Não
1694,L47558,L,297.3,308.2,90.0,,29.4,123.0,N,FALSE,FALSE,não,FALSE,Não
1695,L50286,L,299.8,309.1,90.0,1485.0,39.9,-202.0,Não,FALSE,FALSE,não,FALSE,Não
1696,L55395,L,299.1,-38.0,90.0,1437.0,43.1,40.0,não,FALSE,FALSE,não,FALSE,não
1697,L48515,L,299.0,310.4,90.0,1371.0,,-202.0,Sim,FALSE,FALSE,não,TRUE,não
1698,L48403,L,-36.0,308.3,90.0,1492.0,48.1,137.0,Não,FALSE,FALSE,não,FALSE,não
1699,L51028,L,302.3,310.9,90.0,1720.0,28.1,178.0,Não,FALSE,FALSE,N,FALSE,Não
1700,L49896,L,299.5,309.0,90.0,1498.0,44.6,101.0,Não,FALSE,FALSE,Não,FALSE,Não
1701,M21697,M,301.0,311.0,90.0,1423.0,38.6,199.0,Não,FALSE,FALSE,Não,FALSE,Não
1702,H32366,H,300.7,309.5,90.0,-161.0,30.5,29.0,não,FALSE,FALSE,N,FALSE,Não
1703,L48530,L,-36.0,310.2,90.0,1436.0,47.5,32.0,não,FALSE,FALSE,Não,FALSE,não
1704,H30496,H,297.1,307.9,90.0,1420.0,39.8,192.0,Não,0,FALSE,não,FALSE,Não
1705,L53633,L,300.7,310.2,90.0,1807.0,24.2,77.0,Não,FALSE,FALSE,Não,FALSE,Não
1706,M16671,M,298.1,307.8,90.0,1569.0,31.2,131.0,Não,FALSE,nao,Não,FALSE,não
1707,M18981,M,302.1,310.7,90.0,1364.0,47.8,-202.0,Sim,FALSE,TRUE,Não,FALSE,Não
1708,L48531,L,298.7,310.2,90.0,1525.0,43.7,34.0,Não,FALSE,FALSE,não,FALSE,Não
1709,H37231,H,299.8,311.3,90.0,1785.0,25.4,139.0,não,FALSE,FALSE,Não,FALSE,Não
1710,L55976,L,-36.0,308.3,90.0,1796.0,23.8,61.0,não,FALSE,0,Não,FALSE,Não
1711,H31308,H,297.9,307.5,90.0,1880.0,23.3,146.0,Não,0,FALSE,não,FALSE,não
1712,L53819,L,301.4,-38.0,90.0,1380.0,48.4,131.0,Não,FALSE,FALSE,Não,FALSE,0
1713,H29979,H,297.7,309.7,90.0,1570.0,35.8,160.0,Não,FALSE,FALSE,Não,FALSE,Não
1714,H33317,H,302.2,311.1,90.0,1476.0,39.6,,não,N,FALSE,não,FALSE,Não
1715,L54280,L,300.7,310.2,90.0,1569.0,32.8,31.0,não,FALSE,FALSE,não,FALSE,não
1716,H33087,H,302.3,311.7,90.0,1449.0,44.5,152.0,não,FALSE,FALSE,Não,FALSE,Não
1717,L51546,L,302.0,309.9,90.0,1388.0,,-202.0,Não,FALSE,FALSE,Não,FALSE,não
1718,L54725,L,300.2,311.4,90.0,-161.0,22.6,86.0,não,N,FALSE,Não,FALSE,não
1719,L48392,L,296.9,307.9,90.0,1359.0,56.5,110.0,Não,FALSE,FALSE,não,FALSE,Não
1720,M16049,M,297.2,308.3,90.0,1794.0,27.5,38.0,não,FALSE,FALSE,não,FALSE,Não
1721,L51135,L,302.3,311.5,90.0,1448.0,49.6,28.0,Não,FALSE,FALSE,Não,FALSE,não
1722,L48078,L,295.6,306.2,90.0,1446.0,49.9,133.0,não,FALSE,FALSE,N,FALSE,não
1723,L51966,L,-36.0,312.6,90.0,1577.0,41.3,134.0,Não,FALSE,FALSE,Não,FALSE,Não
1724,M22952,M,300.2,311.6,90.0,1513.0,40.8,157.0,não,FALSE,FALSE,não,FALSE,Não
1725,M19462,M,303.0,311.0,90.0,-161.0,41.7,-202.0,Não,FALSE,FALSE,não,FALSE,Não
1726,L56076,L,297.4,-38.0,90.0,1638.0,31.9,131.0,Não,FALSE,FALSE,Não,FALSE,Não
1727,L50634,L,301.5,310.4,90.0,1918.0,21.8,9.0,Não,FALSE,FALSE,Não,FALSE,Não
1728,M18469,M,301.7,310.9,90.0,1644.0,32.5,201.0,Não,FALSE,FALSE,Não,FALSE,Não
